Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
10/04/99,Charlton,Wimbledon,2,2,D,1,1,D,R Jones,,,,,,,,,,,,
10/04/99,Leeds,Arsenal,1,0,H,1,0,H,T Riley,,,,,,,,,,,,
10/04/99,Liverpool,Everton,3,2,H,2,1,H,J Kelly,,,,,,,,,,,,
10/04/99,Man United,Blackburn,0,0,D,0,0,D,A Baker,,,,,,,,,,,,
10/04/99,Newcastle,Aston Villa,2,1,H,1,1,D,K Winter,,,,,,,,,,,,
10/04/99,Nott'm Forest,Leicester,1,3,A,0,2,A,S Lodge,,,,,,,,,,,,
10/04/99,Southampton,West Ham,1,0,H,0,0,D,P Jones,,,,,,,,,,,,
11/04/99,Coventry,Chelsea,2,1,H,2,1,H,L Stevens,,,,,,,,,,,,
11/04/99,Sheffield Weds,Derby,0,1,A,0,0,D,C Cooper,,,,,,,,,,,,
17/04/99,Arsenal,Wimbledon,5,1,H,1,0,H,D Smith,,,,,,,,,,,,
17/04/99,Aston Villa,Nott'm Forest,2,0,H,1,0,H,N Graham,,,,,,,,,,,,
17/04/99,Blackburn,Southampton,0,2,A,0,1,A,S Dunn,,,,,,,,,,,,
17/04/99,Chelsea,Man United,0,0,D,0,0,D,R Styles,,,,,,,,,,,,
17/04/99,Everton,Newcastle,2,2,D,1,2,A,P Walton,,,,,,,,,,,,
17/04/99,Leicester,Liverpool,1,0,H,1,0,H,M Dean,,,,,,,,,,,,
17/04/99,Middlesbrough,Leeds,0,2,A,0,2,A,S Wicks,,,,,,,,,,,,
17/04/99,West Ham,Coventry,2,0,H,0,0,D,M Riley,,,,,,,,,,,,
19/04/99,Derby,Sheffield Weds,0,2,A,0,1,A,P Durkin,,,,,,,,,,,,
19/04/99,Leeds,Tottenham,1,0,H,1,0,H,D Elleray,,,,,,,,,,,,
24/04/99,Arsenal,Middlesbrough,1,0,H,1,0,H,G Hall,,,,,,,,,,,,
24/04/99,Blackburn,West Ham,3,0,H,1,0,H,R Jones,,,,,,,,,,,,
24/04/99,Charlton,Sheffield Weds,1,1,D,0,0,D,T Riley,,,,,,,,,,,,
24/04/99,Coventry,Aston Villa,4,1,H,2,1,H,J Kelly,,,,,,,,,,,,
24/04/99,Leeds,Liverpool,0,0,D,0,0,D,A Baker,,,,,,,,,,,,
24/04/99,Man United,Derby,1,1,D,0,0,D,K Winter,,,,,,,,,,,,
24/04/99,Newcastle,Everton,1,3,A,0,2,A,S Lodge,,,,,,,,,,,,
24/04/99,Nott'm Forest,Chelsea,1,3,A,0,1,A,P Jones,,,,,,,,,,,,
24/04/99,Southampton,Leicester,2,1,H,1,1,D,L Stevens,,,,,,,,,,,,
24/04/99,Wimbledon,Tottenham,1,2,A,0,1,A,C Cooper,,,,,,,,,,,,
27/04/99,Everton,Middlesbrough,2,2,D,1,1,D,D Smith,,,,,,,,,,,,
27/04/99,Leicester,Newcastle,4,2,H,1,1,D,N Graham,,,,,,,,,,,,
27/04/99,Liverpool,Man United,2,2,D,0,1,A,S Dunn,,,,,,,,,,,,
01/05/99,Aston Villa,Southampton,3,0,H,2,0,H,R Styles,,,,,,,,,,,,
01/05/99,Chelsea,Derby,2,1,H,1,1,D,P Walton,,,,,,,,,,,,
01/05/99,Coventry,Charlton,1,1,D,1,0,H,M Dean,,,,,,,,,,,,
01/05/99,Everton,Blackburn,2,0,H,2,0,H,S Wicks,,,,,,,,,,,,
01/05/99,Liverpool,Leicester,2,1,H,1,1,D,M Riley,,,,,,,,,,,,
01/05/99,West Ham,Leeds,1,5,A,0,2,A,P Durkin,,,,,,,,,,,,
002/05/99,Arsenal,Derby,1,0,H,1,0,H,D Elleray,,,,,,,,,,,,
05/05/99,Chelsea,Leeds,1,0,H,0,0,D,G Hall,,,,,,,,,,,,
05/05/99,Leicester,Derby,1,2,A,1,1,D,R Jones,,,,,,,,,,,,
05/05/99,Liverpool,Man United,2,2,D,0,1,A,T Riley,,,,,,,,,,,,
05/05/99,Tottenham,Arsenal,1,3,A,1,2,A,J Kelly,,,,,,,,,,,,
08/05/99,Aston Villa,Charlton,3,4,A,1,1,D,A Baker,,,,,,,,,,,,
08/05/99,Blackburn,Nott'm Forest,1,2,A,1,1,D,K Winter,,,,,,,,,,,,
08/05/99,Derby,Coventry,0,0,D,0,0,D,S Lodge,,,,,,,,,,,,
08/05/99,Everton,West Ham,6,0,H,3,0,H,P Jones,,,,,,,,,,,,
08/05/99,Leicester,Newcastle,2,0,H,2,0,H,L Stevens,,,,,,,,,,,,
08/05/99,Sheffield Weds,Liverpool,1,1,D,0,1,A,C Cooper,,,,,,,,,,,,
08/05/99,Southampton,Tottenham,2,1,H,2,0,H,D Smith,,,,,,,,,,,,
08/05/99,Wimbledon,Man United,1,2,A,1,0,H,N Graham,,,,,,,,,,,,
09/05/99,Middlesbrough,Leeds,2,1,H,0,1,A,S Dunn,,,,,,,,,,,,
11/05/99,Arsenal,Tottenham,0,0,D,0,0,D,R Styles,,,,,,,,,,,,
16/05/99,Man United,Tottenham,2,1,H,1,1,D,P Walton,,,,,,,,,,,,
