Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
11/04/98,Bolton,Leeds,3,3,D,1,0,H,J Kelly,,,,,,,,,,,,
11/04/98,Chelsea,Man United,1,1,D,1,1,D,A Baker,,,,,,,,,,,,
11/04/98,Coventry,Leicester,1,0,H,0,0,D,K Winter,,,,,,,,,,,,
11/04/98,Crystal Palace,Southampton,1,1,D,0,0,D,S Lodge,,,,,,,,,,,,
11/04/98,Derby,West Ham,2,0,H,0,0,D,P Jones,,,,,,,,,,,,
11/04/98,Liverpool,Sheffield Weds,2,0,H,1,0,H,L Stevens,,,,,,,,,,,,
11/04/98,Wimbledon,Barnsley,2,1,H,1,1,D,C Cooper,,,,,,,,,,,,
13/04/98,Aston Villa,Arsenal,1,0,H,0,0,D,D Smith,,,,,,,,,,,,
18/04/98,Arsenal,Derby,1,0,H,1,0,H,N Graham,,,,,,,,,,,,
18/04/98,Barnsley,Aston Villa,2,1,H,1,1,D,S Dunn,,,,,,,,,,,,
18/04/98,Leeds,Chelsea,3,1,H,1,1,D,R Styles,,,,,,,,,,,,
18/04/98,Leicester,Southampton,0,0,D,0,0,D,P Walton,,,,,,,,,,,,
18/04/98,Man United,Liverpool,1,1,D,0,0,D,M Dean,,,,,,,,,,,,
18/04/98,Newcastle,Coventry,1,0,H,0,0,D,S Wicks,,,,,,,,,,,,
18/04/98,Sheffield Weds,Everton,1,1,D,1,0,H,M Riley,,,,,,,,,,,,
18/04/98,Tottenham,Bolton,2,1,H,0,1,A,P Durkin,,,,,,,,,,,,
18/04/98,West Ham,Wimbledon,1,0,H,0,0,D,D Elleray,,,,,,,,,,,,
25/04/98,Aston Villa,Arsenal,1,0,H,0,0,D,G Hall,,,,,,,,,,,,
25/04/98,Chelsea,Bolton,1,0,H,1,0,H,R Jones,,,,,,,,,,,,
25/04/98,Coventry,West Ham,0,1,A,0,0,D,T Riley,,,,,,,,,,,,
25/04/98,Derby,Crystal Palace,3,1,H,1,1,D,J Kelly,,,,,,,,,,,,
25/04/98,Everton,Southampton,0,2,A,0,0,D,A Baker,,,,,,,,,,,,
25/04/98,Leicester,Tottenham,1,1,D,1,0,H,K Winter,,,,,,,,,,,,
25/04/98,Liverpool,Newcastle,1,1,D,1,1,D,S Lodge,,,,,,,,,,,,
25/04/98,Man United,Leeds,3,0,H,1,0,H,P Jones,,,,,,,,,,,,
25/04/98,Wimbledon,Barnsley,0,2,A,0,1,A,L Stevens,,,,,,,,,,,,
26/04/98,Blackburn,Sheffield Weds,1,1,D,0,0,D,C Cooper,,,,,,,,,,,,
27/04/99,Leeds,Bolton,2,3,A,2,0,H,D Smith,,,,,,,,,,,,
27/04/98,Crystal Palace,Man United,0,3,A,0,2,A,N Graham,,,,,,,,,,,,
29/04/98,Arsenal,Derby,1,0,H,1,0,H,S Dunn,,,,,,,,,,,,
29/04/98,Chelsea,Blackburn,0,1,A,0,0,D,R Styles,,,,,,,,,,,,
29/04/98,Coventry,Wimbledon,0,0,D,0,0,D,P Walton,,,,,,,,,,,,
29/04/98,Leicester,Newcastle,0,0,D,0,0,D,M Dean,,,,,,,,,,,,
02/05/98,Bolton,Crystal Palace,5,2,H,3,2,H,S Wicks,,,,,,,,,,,,
02/05/98,Coventry,Blackburn,2,0,H,2,0,H,M Riley,,,,,,,,,,,,
02/05/98,Leicester,Barnsley,1,0,H,0,0,D,P Durkin,,,,,,,,,,,,
02/05/98,Liverpool,West Ham,5,0,H,4,0,H,D Elleray,,,,,,,,,,,,
02/05/98,Newcastle,Chelsea,3,1,H,2,0,H,G Hall,,,,,,,,,,,,
02/05/98,Sheffield Weds,Aston Villa,1,3,A,0,2,A,R Jones,,,,,,,,,,,,
02/05/98,Southampton,Derby,0,2,A,0,0,D,T Riley,,,,,,,,,,,,
02/05/98,Tottenham,Arsenal,1,1,D,0,0,D,J Kelly,,,,,,,,,,,,
03/05/98,Everton,Coventry,1,1,D,1,1,D,A Baker,,,,,,,,,,,,
03/05/98,Leeds,Wimbledon,2,1,H,1,0,H,K Winter,,,,,,,,,,,,
03/05/98,Man United,Barnsley,2,0,H,0,0,D,S Lodge,,,,,,,,,,,,
03/05/98,West Ham,Leicester,1,1,D,0,1,A,P Jones,,,,,,,,,,,,
