Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
12/04/97,Sheffield Weds,Middlesbrough,1,1,D,1,1,D,C Cooper,,,,,,,,,,,,
12/04/97,Tottenham,Man United,2,1,H,0,1,A,D Smith,,,,,,,,,,,,
12/04/97,Wimbledon,Coventry,2,2,D,1,1,D,N Graham,,,,,,,,,,,,
13/04/97,Newcastle,Liverpool,3,4,A,2,2,D,S Dunn,,,,,,,,,,,,
19/04/97,Arsenal,Derby,1,1,D,1,1,D,R Styles,,,,,,,,,,,,
19/04/97,Chelsea,Wimbledon,0,0,D,0,0,D,P Walton,,,,,,,,,,,,
19/04/97,Coventry,Sheffield Weds,0,0,D,0,0,D,M Dean,,,,,,,,,,,,
19/04/97,Leeds,Newcastle,0,1,A,0,0,D,S Wicks,,,,,,,,,,,,
19/04/97,Liverpool,Coventry,3,0,H,2,0,H,M Riley,,,,,,,,,,,,
19/04/97,Man United,Blackburn,2,0,H,0,0,D,P Durkin,,,,,,,,,,,,
19/04/97,Middlesbrough,Tottenham,6,1,H,2,1,H,D Elleray,,,,,,,,,,,,
19/04/97,Southampton,Aston Villa,2,2,D,1,0,H,G Hall,,,,,,,,,,,,
19/04/97,Sunderland,Nott'm Forest,1,1,D,0,1,A,R Jones,,,,,,,,,,,,
19/04/97,West Ham,Leicester,0,1,A,0,0,D,T Riley,,,,,,,,,,,,
20/04/97,Everton,West Ham,0,0,D,0,0,D,J Kelly,,,,,,,,,,,,
22/04/97,Arsenal,Middlesbrough,1,0,H,1,0,H,A Baker,,,,,,,,,,,,
23/04/97,Sheffield Weds,Liverpool,1,1,D,0,0,D,K Winter,,,,,,,,,,,,
26/04/97,Aston Villa,Derby,2,0,H,1,0,H,S Lodge,,,,,,,,,,,,
26/04/97,Blackburn,Sunderland,0,0,D,0,0,D,P Jones,,,,,,,,,,,,
26/04/97,Coventry,Tottenham,2,1,H,1,0,H,L Stevens,,,,,,,,,,,,
26/04/97,Leicester,West Ham,1,1,D,0,0,D,C Cooper,,,,,,,,,,,,
26/04/97,Liverpool,Chelsea,3,0,H,1,0,H,D Smith,,,,,,,,,,,,
26/04/97,Man United,Wimbledon,4,0,H,1,0,H,N Graham,,,,,,,,,,,,
26/04/97,Newcastle,Leeds,1,1,D,0,0,D,S Dunn,,,,,,,,,,,,
26/04/97,Nott'm Forest,Everton,2,1,H,1,0,H,R Styles,,,,,,,,,,,,
26/04/97,Southampton,Middlesbrough,1,1,D,0,0,D,P Walton,,,,,,,,,,,,
26/04/97,Wimbledon,Coventry,2,1,H,0,0,D,M Dean,,,,,,,,,,,,
27/04/97,Sheffield Weds,Arsenal,1,1,D,1,1,D,S Wicks,,,,,,,,,,,,
03/05/97,Aston Villa,Tottenham,1,0,H,0,0,D,M Riley,,,,,,,,,,,,
03/05/97,Arsenal,Newcastle,0,1,A,0,1,A,P Durkin,,,,,,,,,,,,
03/05/97,Chelsea,Leeds,0,0,D,0,0,D,D Elleray,,,,,,,,,,,,
03/05/97,Coventry,Derby,1,2,A,0,0,D,G Hall,,,,,,,,,,,,
03/05/97,Leicester,Man United,2,2,D,2,1,H,R Jones,,,,,,,,,,,,
03/05/97,Liverpool,Tottenham,2,1,H,2,1,H,T Riley,,,,,,,,,,,,
03/05/97,Middlesbrough,Aston Villa,3,2,H,2,0,H,J Kelly,,,,,,,,,,,,
03/05/97,Nott'm Forest,Wimbledon,1,1,D,0,1,A,A Baker,,,,,,,,,,,,
03/05/97,Southampton,Blackburn,2,0,H,1,0,H,K Winter,,,,,,,,,,,,
03/05/97,Sunderland,Everton,3,0,H,1,0,H,S Lodge,,,,,,,,,,,,
03/05/97,West Ham,Sheffield Weds,5,1,H,3,0,H,P Jones,,,,,,,,,,,,
05/05/97,Man United,Middlesbrough,3,3,D,2,3,A,L Stevens,,,,,,,,,,,,
06/05/97,Leeds,West Ham,1,3,A,1,1,D,C Cooper,,,,,,,,,,,,
